,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,test_accuracy_with_best_hyp,model_name,seed
180,0.8873229821523031,0.24682239497205918,0.0046538511912028,0.002351344781980903,0.15000000000000002,8,50,"{'learning_rate': 0.15000000000000002, 'max_depth': 8, 'n_estimators': 50}",0.9761904761904762,0.9512195121951219,0.926829268292683,0.951413085559427,0.020152093592938285,193,0.9814814814814815,Catboost,0
181,1.7630775769551594,0.260413097504413,0.004320939381917317,0.00046996554950971706,0.15000000000000002,8,100,"{'learning_rate': 0.15000000000000002, 'max_depth': 8, 'n_estimators': 100}",0.9523809523809523,0.9512195121951219,0.9512195121951219,0.9516066589237321,0.000547508154228836,177,0.9814814814814815,Catboost,0
182,2.705638885498047,0.23376175335649976,0.01629034678141276,0.013164034275535178,0.15000000000000002,8,150,"{'learning_rate': 0.15000000000000002, 'max_depth': 8, 'n_estimators': 150}",0.9523809523809523,0.9512195121951219,0.926829268292683,0.9434765776229191,0.011780971006351436,226,0.9814814814814815,Catboost,0
183,3.092981497446696,0.10909636551807146,0.004987557729085286,0.0029352303607168726,0.15000000000000002,10,50,"{'learning_rate': 0.15000000000000002, 'max_depth': 10, 'n_estimators': 50}",0.9761904761904762,0.9512195121951219,0.975609756097561,0.967673248161053,0.01163696350382435,53,0.9814814814814815,Catboost,0
184,6.30123233795166,0.7992269593180301,0.018949508666992188,0.016827161252537276,0.15000000000000002,10,100,"{'learning_rate': 0.15000000000000002, 'max_depth': 10, 'n_estimators': 100}",0.9523809523809523,0.926829268292683,0.975609756097561,0.9516066589237321,0.019922075617914967,177,0.9814814814814815,Catboost,0
185,8.200052817662558,0.613124153974721,0.034077088038126625,0.044668126782845756,0.15000000000000002,10,150,"{'learning_rate': 0.15000000000000002, 'max_depth': 10, 'n_estimators': 150}",0.9523809523809523,0.926829268292683,0.975609756097561,0.9516066589237321,0.019922075617914967,177,0.9814814814814815,Catboost,0
186,5.7252592245737715,0.26919244183805047,0.014961957931518555,0.014200684407633318,0.15000000000000002,12,50,"{'learning_rate': 0.15000000000000002, 'max_depth': 12, 'n_estimators': 50}",0.9761904761904762,0.9512195121951219,0.926829268292683,0.951413085559427,0.020152093592938285,193,0.9814814814814815,Catboost,0
187,12.409911553064982,0.6776600267507299,0.005320310592651367,0.0016952953536273586,0.15000000000000002,12,100,"{'learning_rate': 0.15000000000000002, 'max_depth': 12, 'n_estimators': 100}",0.9523809523809523,0.9512195121951219,0.926829268292683,0.9434765776229191,0.011780971006351436,226,0.9814814814814815,Catboost,0
188,21.077118237813313,0.8068314851581996,0.0073134104410807295,0.0024874181779514963,0.15000000000000002,12,150,"{'learning_rate': 0.15000000000000002, 'max_depth': 12, 'n_estimators': 150}",0.9761904761904762,0.9512195121951219,0.926829268292683,0.951413085559427,0.020152093592938285,193,0.9814814814814815,Catboost,0
189,17.275286833445232,1.9421416996342555,0.003324747085571289,0.00047120177640471074,0.15000000000000002,14,50,"{'learning_rate': 0.15000000000000002, 'max_depth': 14, 'n_estimators': 50}",0.9761904761904762,0.975609756097561,0.975609756097561,0.9758033294618661,0.000273754077114418,15,0.9814814814814815,Catboost,0
190,34.59802087148031,2.7404211235082974,0.02526537577311198,0.030100740285579373,0.15000000000000002,14,100,"{'learning_rate': 0.15000000000000002, 'max_depth': 14, 'n_estimators': 100}",0.9761904761904762,0.9512195121951219,0.9512195121951219,0.95954316686024,0.011771425315920079,135,0.9814814814814815,Catboost,0
191,58.43073542912801,0.8015635191191668,0.020613749821980793,0.017547462790752387,0.15000000000000002,14,150,"{'learning_rate': 0.15000000000000002, 'max_depth': 14, 'n_estimators': 150}",0.9761904761904762,0.9512195121951219,0.9512195121951219,0.95954316686024,0.011771425315920079,135,0.9814814814814815,Catboost,0
